"","train","1_rich","2","3","4","5","6","7_poor"
"1",50,0,0.243156492160143,0.182898523457911,0.80873674132847,0.147577337966597,0.0195527533136449,0
"2",60,0,0.230925736644642,0.187466207385297,0.812304078872363,0.16079654291975,0.028147766535364,0
"3",70,0,0.259988315776006,0.195755975747434,0.808581256160263,0.149497641938377,0.0137050639066586,0
"4",80,0,0.25126901917291,0.176196141104108,0.813448356875817,0.165579365393397,0.0263831563480932,0
"5",90,0,0.281709901839933,0.18468678644541,0.811802704790297,0.142281903398756,0.01625,0
