"","train","1_rich","2","3","4","5","6","7_poor"
"1",50,0.323809523809524,0.279044681926684,0.323098016077452,0.861193378791882,0.323282539007095,0.260919681956821,0.234013605442177
"2",60,0.0666666666666667,0.0642646990146173,0.15262034965658,0.837778878489481,0.151972044514691,0.0614425087108014,0.0380952380952381
"3",70,0.171428571428571,0.164866086294658,0.23953333046356,0.851085844938215,0.230369581052599,0.167474780226154,0.2
"4",80,0,0.0285714285714286,0.123832345604844,0.834052201658864,0.112042874494509,0.0244897959183673,0.0228571428571429
"5",90,0.0285714285714286,0.0285714285714286,0.1414362095164,0.834127034733168,0.109034281092031,0.0257142857142857,0
