"","train","1_rich","2","3","4","5","6","7_poor"
"1",50,0,0.260221851969316,0.171353798077048,0.800177925737475,0.134773203500328,0.0164143388306291,0
"2",60,0,0.259348922252366,0.183231336744239,0.799435638336318,0.130216148848755,0.0249513915026212,0
"3",70,0,0.26686058573365,0.169547939615907,0.797395811680034,0.131826822129771,0.0185442750011266,0
"4",80,0,0.264978151707411,0.178644753270764,0.800827858995395,0.140645622076661,0.0260299587690892,0
"5",90,0,0.266671004434162,0.182977980271537,0.797923619632563,0.109340177442619,0.0174621212121212,0
