"","train","1_rich","2","3","4","5","6","7_poor"
"1",50,0,0.0306771924908741,0.150669188103258,0.697011316140698,0.152839917206221,0.0398255508191596,0
"2",60,0,0.0307657329866078,0.148001784202358,0.698601379340985,0.14289003735974,0.0514451379894637,0
"3",70,0,0.032855652741506,0.154252528253414,0.693802396588612,0.156447163735154,0.0401195533494493,0
"4",80,0,0.0330320359391944,0.150532375577483,0.698415345822039,0.149560149305399,0.0458761588513215,0
"5",90,0,0.0364457949457949,0.149257597424165,0.698679119529851,0.155382893195815,0.0685576640463613,0
