"","train","1_rich","2","3","4","5","6","7_poor"
"1",50,0,0.0220702213949843,0.126180584340019,0.802441491965018,0.130544901480568,0.036264845778869,0
"2",60,0,0.0285695714377369,0.123630825653227,0.803257476787229,0.130119836194072,0.0331192209689891,0
"3",70,0,0.013487873004449,0.13084114902253,0.803588451806814,0.128241604100529,0.0447322865925275,0
"4",80,0,0.0139977264115195,0.139003383117027,0.803564523356553,0.129641954202037,0.0465860867843824,0
"5",90,0,0.00769230769230769,0.15539440142064,0.804215029969351,0.137676787456373,0.0177871148459384,0
