"","train","1_rich","2","3","4","5","6","7_poor"
"1",50,0,0.0426616011144052,0.151951194381474,0.688124044927506,0.130668977254195,0.0189721131833534,0
"2",60,0,0.0416257648406746,0.156976943947789,0.684201979440633,0.129117414762409,0.0114300615562295,0
"3",70,0,0.0319412329140529,0.164718324899908,0.687030656809569,0.127352407108984,0.0139290021055972,0
"4",80,0,0.045651131698748,0.159983521574662,0.685429599631623,0.122021004055527,0.0128060224089636,0
"5",90,0,0.0218371412239384,0.15428642868022,0.683616301643779,0.11632247898276,0.0192879527879528,0
