"","train","1_rich","2","3","4","5","6","7_poor"
"1",50,0,0.0340694914543425,0.147340052500269,0.690360524847926,0.145771408810978,0.00903447813676717,0
"2",60,0,0.0278906101035132,0.142738542235989,0.694373611937745,0.142097795857619,0.00514149764826111,0
"3",70,0,0.0258479617573683,0.129627563402707,0.690404652946952,0.145520907185642,0.00385154682715658,0
"4",80,0,0.0259761562293574,0.131796845593197,0.688915286471663,0.145576350116675,0.00357927786499215,0
"5",90,0,0.0226130759406621,0.142368001427803,0.688750454738607,0.134159350161068,0,0
