"","train","1_rich","2","3","4","5","6","7_poor"
"1",50,0,0.0303111201627606,0.126954479080438,0.803466457395459,0.152384951236261,0.0277846186078467,0
"2",60,0,0.0345626399526795,0.128957773630462,0.804465480347149,0.156171024292437,0.0314916610196275,0
"3",70,0,0.0156457352171638,0.143830951169297,0.805969984960671,0.158560724535607,0.0352987204774794,0
"4",80,0,0.0180174731182796,0.138885511476499,0.80725728186705,0.143253411429428,0.0361428701233799,0
"5",90,0,0,0.151235976959166,0.807143753878906,0.148939787459794,0.00588235294117647,0
