"","train","1_rich","2","3","4","5","6","7_poor"
"1",50,0.142857142857143,0.126634891097787,0.264266928726767,0.850284283541851,0.181876736599923,0.115259066996762,0.117142857142857
"2",60,0.0666666666666667,0.0709042591395533,0.218063530721167,0.846777148192493,0.150189012783695,0.0709933846586607,0.0571428571428571
"3",70,0.171428571428571,0.186897117213157,0.314748358938343,0.861610467471199,0.261962851458445,0.195844765139613,0.0971428571428571
"4",80,0.0476190476190476,0.0530612244897959,0.20451881473696,0.842779952317367,0.11564486950409,0.0559475514343669,0.0428571428571429
"5",90,0.0285714285714286,0.019047619047619,0.188603945572606,0.842132202776275,0.119820284720658,0.0761904761904762,0.0285714285714286
