"","train","1_rich","2","3","4","5","6","7_poor"
"1",50,0,0.199454952978506,0.167732093869169,0.815824643666822,0.12040956122663,0.014157170915225,0
"2",60,0,0.218364495101395,0.1719064631736,0.817112439984381,0.132375620917764,0,0
"3",70,0,0.208533204306253,0.182305930653929,0.815393632627909,0.133094699002495,0.0048896839594514,0
"4",80,0,0.203744708715011,0.182135102688052,0.815116638249587,0.128691458206257,0.0162637362637363,0
"5",90,0,0.274610440299295,0.186559266710038,0.817038254192739,0.124044991181128,0,0
