"","train","1_rich","2","3","4","5","6","7_poor"
"1",50,0.152380952380952,0.154062949581747,0.271475727788624,0.860201934462037,0.215895041575166,0.145377791985138,0.13469387755102
"2",60,0.180952380952381,0.180094023623435,0.297012116706482,0.865820630793822,0.235623422632264,0.169550198304028,0.19047619047619
"3",70,0.0761904761904762,0.0648351648351648,0.197729907198943,0.853377317722469,0.152202210322969,0.0687039312039312,0.0476190476190476
"4",80,0.0761904761904762,0.0522448979591837,0.22402973842127,0.857356042489705,0.154543625702107,0.0757002801120448,0.0285714285714286
"5",90,0,0,0.164956829973577,0.842239723632447,0.104986630519487,0,0
